"","caseid","Leg_01","Leg_SameRights","Leg_DiscussProposals","Leg_AcceptDecisions","treat_ideol","treat_mod","treat_demo","PercDemnorm","threat","PercIdeol"
"3737",1319197947,NA,NA,NA,NA,"control","control","control",NA,NA,NA
"3738",1319393991,NA,1,1,NA,"left-wing","left/right wing","anti-democratic",3,5,1
"3739",1318138145,0.444444444444444,0.166666666666667,0.5,0.666666666666667,"centre","centre","anti-democratic",4,4,NA
"3740",1319107337,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,1
"3741",1319435489,1,1,1,1,"centre-right","moderate left/right","anti-democratic",3,2,4
"3742",1317716901,1,1,1,1,"left-wing","left/right wing","anti-democratic",1,7,1
"3743",1319557499,1,1,1,1,"centre-left","moderate left/right","pro-democratic",5,5,2
"3744",1318137953,0.5,0.5,0.5,0.5,"control","control","control",3,3,NA
"3745",1319449571,0.888888888888889,1,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",NA,4,4
"3746",1318240731,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","pro-democratic",5,3,2
"3747",1319335163,1,1,1,1,"centre","centre","anti-democratic",6,1,3
"3748",1319567237,1,1,1,1,"centre","centre","pro-democratic",6,1,2
"3749",1319601953,0.944444444444444,1,1,0.833333333333333,"centre","centre","pro-democratic",7,3,NA
"3750",1319567203,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,1,4
"3751",1319612833,1,1,1,1,"left-wing","left/right wing","anti-democratic",3,5,4
"3752",1319601863,NA,1,1,NA,"centre-left","moderate left/right","anti-democratic",3,3,2
"3753",1319665515,0.333333333333333,0.333333333333333,0.166666666666667,0.5,"left-wing","left/right wing","pro-democratic",5,3,3
"3754",1319600179,1,1,1,1,"centre-left","moderate left/right","anti-democratic",2,7,1
"3755",1318109703,0.944444444444444,1,1,0.833333333333333,"centre","centre","anti-democratic",2,3,4
"3756",1317818221,0.888888888888889,1,1,0.666666666666667,"control","control","control",7,2,NA
"3757",1318086175,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,4,4
"3758",1318137795,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","pro-democratic",5,3,NA
"3759",1319393077,0.777777777777778,0.666666666666667,0.833333333333333,0.833333333333333,"right-wing","left/right wing","anti-democratic",2,2,NA
"3760",1318202727,1,1,1,1,"centre-left","moderate left/right","anti-democratic",7,1,3
"3761",1319870353,0.722222222222222,0.833333333333333,0.666666666666667,0.666666666666667,"control","control","control",5,4,3
"3762",1319615989,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","pro-democratic",4,3,NA
"3763",1317984419,1,1,1,1,"centre-left","moderate left/right","pro-democratic",NA,1,NA
"3764",1319629027,1,1,1,1,"centre-right","moderate left/right","pro-democratic",4,3,4
"3765",1318028189,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre","centre","pro-democratic",5,3,2
"3766",1319629719,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,2,1
"3767",1319989677,1,1,1,1,"centre-right","moderate left/right","anti-democratic",2,5,5
"3768",1319221387,1,1,1,1,"control","control","control",7,NA,NA
"3769",1319299813,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",4,4,NA
"3770",1320055095,1,1,1,1,"left-wing","left/right wing","anti-democratic",7,1,1
"3771",1319813289,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre","centre","anti-democratic",3,5,3
"3772",1284775563,0.5,0.5,0.5,0.5,"centre-left","moderate left/right","anti-democratic",3,4,4
"3773",1320198909,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"3774",1320254673,0.555555555555556,0.666666666666667,0.666666666666667,0.333333333333333,"right-wing","left/right wing","anti-democratic",1,7,5
"3775",1319490065,1,1,1,1,"centre-right","moderate left/right","anti-democratic",3,2,5
"3776",1318187339,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","pro-democratic",NA,2,4
"3777",1319435423,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","pro-democratic",5,3,4
"3778",1320319161,NA,NA,NA,NA,"centre","centre","anti-democratic",NA,3,3
"3779",1319141345,0.555555555555556,0.166666666666667,1,0.5,"centre-left","moderate left/right","anti-democratic",7,7,5
"3780",1318155119,1,1,1,1,"left-wing","left/right wing","pro-democratic",4,2,1
"3781",1320351481,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",NA,NA,NA
"3782",1319489087,1,1,1,1,"left-wing","left/right wing","anti-democratic",3,5,1
"3783",1320351777,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,2,3
"3784",1319870293,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"3785",1319393151,1,1,1,1,"left-wing","left/right wing","anti-democratic",6,2,2
"3786",1318002629,1,1,1,1,"centre-left","moderate left/right","anti-democratic",1,7,2
"3787",1320044581,1,1,1,1,"control","control","control",7,1,3
"3788",1319107283,1,1,1,1,"centre-left","moderate left/right","pro-democratic",6,2,2
"3789",1320044703,0.888888888888889,0.833333333333333,0.833333333333333,1,"centre","centre","pro-democratic",4,3,3
"3790",1318137853,1,1,1,1,"right-wing","left/right wing","pro-democratic",4,4,3
"3791",1317207071,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"3792",1318187195,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",NA,1,NA
"3793",1320452381,0.833333333333333,1,1,0.5,"centre","centre","anti-democratic",5,4,NA
"3794",1320488445,0,0,0,0,"centre-right","moderate left/right","pro-democratic",7,1,4
"3795",1320480549,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"left-wing","left/right wing","anti-democratic",3,5,4
"3796",1320453473,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"3797",1320529493,1,1,1,1,"left-wing","left/right wing","pro-democratic",5,3,2
"3798",1317645653,1,1,1,1,"right-wing","left/right wing","anti-democratic",1,7,5
"3799",1319250153,0.611111111111111,0,1,0.833333333333333,"centre","centre","pro-democratic",5,4,1
"3800",1320242545,0.5,0.5,0.5,0.5,"centre-right","moderate left/right","pro-democratic",4,3,NA
"3801",1319165837,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","anti-democratic",4,3,4
"3802",1319947823,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",NA,NA,NA
"3803",1320575231,0.777777777777778,0.666666666666667,1,0.666666666666667,"left-wing","left/right wing","pro-democratic",7,2,3
"3804",1320591507,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",NA,2,NA
"3805",1320480591,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"3806",1320574627,0.888888888888889,1,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",5,3,NA
"3807",1320304743,1,1,1,1,"left-wing","left/right wing","anti-democratic",5,1,1
"3808",1320578203,1,1,1,1,"control","control","control",4,1,3
"3809",1320590129,1,1,1,1,"centre-left","moderate left/right","pro-democratic",6,4,3
"3810",1320683869,0.944444444444444,1,1,0.833333333333333,"centre-right","moderate left/right","pro-democratic",NA,2,1
"3811",1320683643,1,1,1,1,"centre","centre","pro-democratic",NA,1,3
"3812",1319509189,NA,NA,0.166666666666667,0.333333333333333,"centre-left","moderate left/right","anti-democratic",NA,NA,3
"3813",1320439971,NA,0.5,NA,0.5,"centre","centre","anti-democratic",5,4,3
"3814",1319690083,1,1,1,1,"right-wing","left/right wing","anti-democratic",4,3,5
"3815",1320641183,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","anti-democratic",2,6,5
"3816",1320198735,0.388888888888889,0.333333333333333,0.333333333333333,0.5,"centre","centre","anti-democratic",3,4,3
"3817",1320289255,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"left-wing","left/right wing","anti-democratic",NA,3,2
"3818",1320641287,1,1,1,1,"left-wing","left/right wing","anti-democratic",4,3,1
"3819",1320255629,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"left-wing","left/right wing","pro-democratic",6,2,1
"3820",1321276529,NA,0.666666666666667,0.833333333333333,NA,"centre","centre","anti-democratic",7,4,4
"3821",1320624843,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre-right","moderate left/right","pro-democratic",5,4,4
"3822",1320358269,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,1
"3823",1319964627,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"control","control","control",5,2,NA
"3824",1320641095,1,1,1,1,"centre-right","moderate left/right","anti-democratic",7,1,NA
"3825",1320528845,1,1,1,1,"centre-left","moderate left/right","anti-democratic",3,5,4
"3826",1321424415,1,1,1,1,"centre","centre","pro-democratic",7,1,2
"3827",1321385859,1,1,1,1,"right-wing","left/right wing","pro-democratic",6,4,3
"3828",1321432039,1,1,1,1,"right-wing","left/right wing","anti-democratic",1,5,4
"3829",1321503817,0.888888888888889,0.833333333333333,1,0.833333333333333,"centre-left","moderate left/right","pro-democratic",4,2,3
"3830",1320641289,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",3,5,5
"3831",1321447415,1,1,1,1,"centre","centre","anti-democratic",6,4,5
"3832",1320528843,1,1,1,1,"centre-left","moderate left/right","anti-democratic",2,4,4
"3833",1309173329,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","pro-democratic",3,4,5
"3834",1320117263,0.833333333333333,1,1,0.5,"right-wing","left/right wing","anti-democratic",4,5,5
"3835",1321341293,0.388888888888889,0.333333333333333,0.5,0.333333333333333,"left-wing","left/right wing","pro-democratic",5,3,NA
"3836",1318312045,1,1,1,1,"control","control","control",4,4,NA
"3837",1319379973,1,1,1,1,"left-wing","left/right wing","anti-democratic",3,6,1
"3838",1321615613,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,3
"3839",1321370071,0.444444444444444,0.5,0.5,0.333333333333333,"right-wing","left/right wing","pro-democratic",4,5,4
"3840",1317010785,1,1,1,1,"centre","centre","pro-democratic",4,4,3
"3841",1321664487,0.777777777777778,1,1,0.333333333333333,"left-wing","left/right wing","anti-democratic",6,2,2
"3842",1321646457,0.666666666666667,0,1,1,"centre-left","moderate left/right","pro-democratic",4,4,NA
"3843",1319165835,0.944444444444444,1,0.833333333333333,1,"centre","centre","anti-democratic",4,5,4
"3844",1321691193,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"3845",1321385913,1,1,1,1,"right-wing","left/right wing","anti-democratic",4,5,5
"3846",1321503837,1,1,1,1,"centre-left","moderate left/right","anti-democratic",4,7,1
"3847",1320575043,0.611111111111111,0.5,0.833333333333333,0.5,"control","control","control",3,3,1
"3848",1312679469,0.722222222222222,0.666666666666667,0.833333333333333,0.666666666666667,"centre-right","moderate left/right","pro-democratic",4,4,1
"3849",1321776865,0.944444444444444,1,1,0.833333333333333,"left-wing","left/right wing","pro-democratic",4,2,1
"3850",1321776221,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"3851",1321778003,1,1,1,1,"centre-left","moderate left/right","anti-democratic",4,3,2
"3852",1310570671,1,1,1,1,"centre-left","moderate left/right","pro-democratic",6,3,2
"3853",1321774363,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"centre-right","moderate left/right","anti-democratic",4,5,5
"3854",1321485581,1,1,1,1,"right-wing","left/right wing","pro-democratic",5,5,5
"3855",1320528865,1,1,1,1,"centre","centre","pro-democratic",2,1,2
"3856",1319379641,1,1,1,1,"right-wing","left/right wing","anti-democratic",4,4,5
"3857",1321825133,0.444444444444444,0.666666666666667,0.5,0.166666666666667,"left-wing","left/right wing","pro-democratic",4,4,2
"3858",1321826033,1,1,1,1,"control","control","control",NA,1,NA
"3859",1320543023,0.444444444444444,0.5,0.166666666666667,0.666666666666667,"centre","centre","anti-democratic",4,4,NA
"3860",1321857647,NA,NA,NA,NA,"left-wing","left/right wing","anti-democratic",4,4,NA
"3861",1320480677,1,1,1,1,"control","control","control",4,NA,5
"3862",1319543663,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"3863",1321447229,1,1,1,1,"centre-right","moderate left/right","anti-democratic",2,2,5
"3864",1321891339,1,1,1,1,"centre-left","moderate left/right","pro-democratic",6,1,2
"3865",1318109595,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"right-wing","left/right wing","pro-democratic",5,5,3
"3866",1425136940,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"left-wing","left/right wing","anti-democratic",4,3,3
"3867",1321920915,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,4
"3868",1319797961,1,1,1,1,"centre","centre","anti-democratic",3,5,3
"3869",1318202745,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-left","moderate left/right","anti-democratic",NA,NA,4
"3870",1321967635,1,1,1,1,"left-wing","left/right wing","pro-democratic",5,1,1
"3871",1321701101,NA,NA,NA,NA,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"3872",1321725107,1,1,1,1,"centre-right","moderate left/right","pro-democratic",NA,1,NA
"3873",1322025257,1,1,1,1,"centre-right","moderate left/right","anti-democratic",7,1,4
"3874",1321907533,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"3875",1314366439,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,5
"3876",1319107559,1,1,1,1,"left-wing","left/right wing","pro-democratic",3,4,1
"3877",1321907569,1,1,1,1,"right-wing","left/right wing","anti-democratic",NA,3,NA
"3878",1321673055,1,1,1,1,"centre","centre","anti-democratic",7,3,NA
"3879",1320624983,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","pro-democratic",4,5,2
"3880",1321774429,1,1,1,1,"right-wing","left/right wing","anti-democratic",2,6,4
"3881",1320497993,1,1,1,1,"centre-right","moderate left/right","pro-democratic",6,1,3
"3882",1322143239,NA,1,1,NA,"control","control","control",7,7,NA
"3883",1322171707,NA,NA,NA,NA,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"3884",1321883171,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,2,5
"3885",1322045945,NA,NA,NA,NA,"control","control","control",NA,NA,NA
"3886",1322190929,0.388888888888889,0.5,0.666666666666667,0,"right-wing","left/right wing","anti-democratic",3,5,2
"3887",1321646601,1,1,1,1,"centre","centre","anti-democratic",6,2,4
"3888",1322305469,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,4
"3889",1322229459,1,1,1,1,"centre-right","moderate left/right","anti-democratic",NA,1,4
"3890",1321994149,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"3891",1320011529,1,1,1,1,"left-wing","left/right wing","pro-democratic",6,3,1
"3892",1322266541,1,1,1,1,"centre-left","moderate left/right","anti-democratic",5,4,2
"3893",1320480937,0.666666666666667,0.666666666666667,0.5,0.833333333333333,"centre","centre","anti-democratic",5,2,2
"3894",1321950905,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","anti-democratic",2,5,1
"3895",1322407575,0.5,0.5,0.333333333333333,0.666666666666667,"centre","centre","pro-democratic",5,3,2
"3896",1322407637,0.5,0.5,0.5,0.5,"right-wing","left/right wing","pro-democratic",4,4,5
"3897",1322428597,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","anti-democratic",2,6,2
"3898",1322264189,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,3,4
"3899",1322086949,1,1,1,1,"right-wing","left/right wing","anti-democratic",4,1,5
"3900",1322312839,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",4,4,NA
"3901",1322360647,0.444444444444444,0.333333333333333,0.5,0.5,"centre-left","moderate left/right","pro-democratic",3,3,4
"3902",1322188391,0.722222222222222,0.666666666666667,0.833333333333333,0.666666666666667,"control","control","control",NA,NA,NA
"3903",1321641291,NA,NA,NA,NA,"centre","centre","pro-democratic",NA,NA,NA
"3904",1322478763,1,1,1,1,"centre-right","moderate left/right","anti-democratic",4,4,NA
"3905",1322600557,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,1,4
"3906",1321641257,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,4
"3907",1321646453,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-left","moderate left/right","pro-democratic",5,3,2
"3908",1321386149,1,1,1,1,"right-wing","left/right wing","anti-democratic",3,6,5
"3909",1306993299,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre-right","moderate left/right","pro-democratic",3,5,5
"3910",1322407389,1,1,1,1,"centre-right","moderate left/right","anti-democratic",5,4,4
"3911",1322478767,1,1,1,1,"control","control","control",NA,NA,NA
